,Country,Gender,Demographics Response,Question,Value
4525,Ghana,M,No education,... if she burns the food,4.0
4526,Ghana,M,Primary,... if she burns the food,4.1
4545,Ghana,F,Higher,... for at least one specific reason,4.2
4546,Ghana,F,No education,... for at least one specific reason,47.1
4547,Ghana,F,Primary,... for at least one specific reason,34.7
4548,Ghana,F,Secondary,... for at least one specific reason,22.6
4549,Ghana,F,Higher,... if she argues with him,1.6
4550,Ghana,F,No education,... if she argues with him,30.3
4551,Ghana,F,Primary,... if she argues with him,20.0
4552,Ghana,F,Secondary,... if she argues with him,10.9
4553,Ghana,F,Higher,... if she goes out without telling him,2.3
4554,Ghana,F,No education,... if she goes out without telling him,30.8
4555,Ghana,F,Primary,... if she goes out without telling him,22.4
4556,Ghana,F,Secondary,... if she goes out without telling him,11.4
4557,Ghana,F,Higher,... if she neglects the children,3.1
4558,Ghana,F,No education,... if she neglects the children,36.6
4559,Ghana,F,Primary,... if she neglects the children,26.1
4560,Ghana,F,Secondary,... if she neglects the children,16.1
4561,Ghana,F,Higher,... if she refuses to have sex with him,1.1
4562,Ghana,F,No education,... if she refuses to have sex with him,29.0
4563,Ghana,F,Primary,... if she refuses to have sex with him,14.0
4564,Ghana,F,Secondary,... if she refuses to have sex with him,7.2
4620,Ghana,M,Higher,... for at least one specific reason,3.1
4621,Ghana,M,No education,... for at least one specific reason,23.5
4622,Ghana,M,Primary,... for at least one specific reason,18.4
4623,Ghana,M,Secondary,... for at least one specific reason,12.0
4624,Ghana,M,Higher,... if she argues with him,1.6
4625,Ghana,M,No education,... if she argues with him,9.0
4626,Ghana,M,Primary,... if she argues with him,9.6
4627,Ghana,M,Secondary,... if she argues with him,5.4
4628,Ghana,M,Higher,... if she goes out without telling him,1.7
4629,Ghana,M,No education,... if she goes out without telling him,15.5
4630,Ghana,M,Primary,... if she goes out without telling him,8.8
4631,Ghana,M,Secondary,... if she goes out without telling him,5.8
4632,Ghana,M,Higher,... if she neglects the children,1.8
4633,Ghana,M,No education,... if she neglects the children,15.7
4634,Ghana,M,Primary,... if she neglects the children,12.8
4635,Ghana,M,Secondary,... if she neglects the children,7.6
4636,Ghana,M,Higher,... if she refuses to have sex with him,1.5
4637,Ghana,M,No education,... if she refuses to have sex with him,12.8
4638,Ghana,M,Primary,... if she refuses to have sex with him,6.7
4639,Ghana,M,Secondary,... if she refuses to have sex with him,3.8
4680,Guatemala,F,Higher,... if she burns the food,0.1
4681,Guatemala,F,Secondary,... if she burns the food,1.1
4691,Guatemala,F,Primary,... if she burns the food,5.7
4694,Guatemala,F,No education,... if she burns the food,8.3
4695,Guatemala,M,Higher,... if she burns the food,0.3
4699,Guatemala,M,No education,... if she burns the food,0.9
4700,Guatemala,M,Secondary,... if she burns the food,1.0
4706,Guatemala,M,Primary,... if she burns the food,1.8
4725,Guatemala,F,Higher,... for at least one specific reason,0.8
4726,Guatemala,F,No education,... for at least one specific reason,18.3
4727,Guatemala,F,Primary,... for at least one specific reason,14.3
4728,Guatemala,F,Secondary,... for at least one specific reason,5.2
4729,Guatemala,F,Higher,... if she argues with him,0.3
4730,Guatemala,F,No education,... if she argues with him,5.7
4731,Guatemala,F,Primary,... if she argues with him,4.5
4732,Guatemala,F,Secondary,... if she argues with him,1.1
4733,Guatemala,F,Higher,... if she goes out without telling him,0.0
4734,Guatemala,F,No education,... if she goes out without telling him,6.2
4735,Guatemala,F,Primary,... if she goes out without telling him,5.0
4736,Guatemala,F,Secondary,... if she goes out without telling him,1.2
4737,Guatemala,F,Higher,... if she neglects the children,0.5
4738,Guatemala,F,No education,... if she neglects the children,11.9
4739,Guatemala,F,Primary,... if she neglects the children,9.9
4740,Guatemala,F,Secondary,... if she neglects the children,3.8
4741,Guatemala,F,Higher,... if she refuses to have sex with him,0.1
4742,Guatemala,F,No education,... if she refuses to have sex with him,4.4
4743,Guatemala,F,Primary,... if she refuses to have sex with him,3.4
4744,Guatemala,F,Secondary,... if she refuses to have sex with him,0.5
4800,Guatemala,M,Higher,... for at least one specific reason,1.8
4801,Guatemala,M,No education,... for at least one specific reason,8.7
4802,Guatemala,M,Primary,... for at least one specific reason,8.1
4803,Guatemala,M,Secondary,... for at least one specific reason,7.2
4804,Guatemala,M,Higher,... if she argues with him,0.5
4805,Guatemala,M,No education,... if she argues with him,2.1
4806,Guatemala,M,Primary,... if she argues with him,2.8
4807,Guatemala,M,Secondary,... if she argues with him,2.7
4808,Guatemala,M,Higher,... if she goes out without telling him,0.2
4809,Guatemala,M,No education,... if she goes out without telling him,2.4
4810,Guatemala,M,Primary,... if she goes out without telling him,2.7
4811,Guatemala,M,Secondary,... if she goes out without telling him,1.6
4812,Guatemala,M,Higher,... if she neglects the children,1.1
4813,Guatemala,M,No education,... if she neglects the children,5.1
4814,Guatemala,M,Primary,... if she neglects the children,4.9
4815,Guatemala,M,Secondary,... if she neglects the children,4.1
4816,Guatemala,M,Higher,... if she refuses to have sex with him,0.4
4817,Guatemala,M,No education,... if she refuses to have sex with him,1.0
4818,Guatemala,M,Primary,... if she refuses to have sex with him,1.8
4819,Guatemala,M,Secondary,... if she refuses to have sex with him,1.4
4860,Guinea,F,Higher,... if she burns the food,8.2
4861,Guinea,F,Secondary,... if she burns the food,15.8
4868,Guinea,F,Primary,... if she burns the food,23.3
4873,Guinea,F,No education,... if she burns the food,26.3
4875,Guinea,M,Higher,... if she burns the food,9.2
4876,Guinea,M,Secondary,... if she burns the food,13.0
4885,Guinea,M,No education,... if she burns the food,19.7
4889,Guinea,M,Primary,... if she burns the food,22.0
4905,Guinea,F,Higher,... for at least one specific reason,46.8
4906,Guinea,F,No education,... for at least one specific reason,56.35000000000001
4907,Guinea,F,Primary,... for at least one specific reason,56.35000000000001
4908,Guinea,F,Secondary,... for at least one specific reason,56.35000000000001
4909,Guinea,F,Higher,... if she argues with him,19.4
4910,Guinea,F,No education,... if she argues with him,53.0
4911,Guinea,F,Primary,... if she argues with him,49.5
4912,Guinea,F,Secondary,... if she argues with him,38.4
4913,Guinea,F,Higher,... if she goes out without telling him,28.9
4914,Guinea,F,No education,... if she goes out without telling him,56.35000000000001
4915,Guinea,F,Primary,... if she goes out without telling him,51.7
4916,Guinea,F,Secondary,... if she goes out without telling him,41.7
4917,Guinea,F,Higher,... if she neglects the children,32.9
4918,Guinea,F,No education,... if she neglects the children,55.8
4919,Guinea,F,Primary,... if she neglects the children,49.7
4920,Guinea,F,Secondary,... if she neglects the children,44.1
4921,Guinea,F,Higher,... if she refuses to have sex with him,25.4
4922,Guinea,F,No education,... if she refuses to have sex with him,51.9
4923,Guinea,F,Primary,... if she refuses to have sex with him,45.7
4924,Guinea,F,Secondary,... if she refuses to have sex with him,35.8
4980,Guinea,M,Higher,... for at least one specific reason,39.9
4981,Guinea,M,No education,... for at least one specific reason,56.35000000000001
4982,Guinea,M,Primary,... for at least one specific reason,54.8
4983,Guinea,M,Secondary,... for at least one specific reason,47.3
4984,Guinea,M,Higher,... if she argues with him,20.4
4985,Guinea,M,No education,... if she argues with him,39.8
4986,Guinea,M,Primary,... if she argues with him,29.8
4987,Guinea,M,Secondary,... if she argues with him,26.4
4988,Guinea,M,Higher,... if she goes out without telling him,23.8
4989,Guinea,M,No education,... if she goes out without telling him,47.3
4990,Guinea,M,Primary,... if she goes out without telling him,35.9
4991,Guinea,M,Secondary,... if she goes out without telling him,28.7
4992,Guinea,M,Higher,... if she neglects the children,30.9
4993,Guinea,M,No education,... if she neglects the children,50.2
4994,Guinea,M,Primary,... if she neglects the children,43.0
4995,Guinea,M,Secondary,... if she neglects the children,37.5
4996,Guinea,M,Higher,... if she refuses to have sex with him,10.7
4997,Guinea,M,No education,... if she refuses to have sex with him,34.0
4998,Guinea,M,Primary,... if she refuses to have sex with him,27.5
4999,Guinea,M,Secondary,... if she refuses to have sex with him,17.0
5040,Guyana,F,Higher,... if she burns the food,0.0
5045,Guyana,F,Secondary,... if she burns the food,3.1
5053,Guyana,F,No education,... if she burns the food,5.6
5054,Guyana,F,Primary,... if she burns the food,6.4
5055,Guyana,M,Higher,... if she burns the food,0.1
5060,Guyana,M,Secondary,... if she burns the food,3.3
5062,Guyana,M,No education,... if she burns the food,3.7
5069,Guyana,M,Primary,... if she burns the food,7.2
5085,Guyana,F,Higher,... for at least one specific reason,3.1
5086,Guyana,F,No education,... for at least one specific reason,15.4
5087,Guyana,F,Primary,... for at least one specific reason,26.2
5088,Guyana,F,Secondary,... for at least one specific reason,15.2
5089,Guyana,F,Higher,... if she argues with him,0.7
5090,Guyana,F,No education,... if she argues with him,7.6
5091,Guyana,F,Primary,... if she argues with him,11.3
5092,Guyana,F,Secondary,... if she argues with him,6.1
5093,Guyana,F,Higher,... if she goes out without telling him,0.7
5094,Guyana,F,No education,... if she goes out without telling him,10.4
5095,Guyana,F,Primary,... if she goes out without telling him,11.6
5096,Guyana,F,Secondary,... if she goes out without telling him,4.7
5097,Guyana,F,Higher,... if she neglects the children,2.6
5098,Guyana,F,No education,... if she neglects the children,10.4
5099,Guyana,F,Primary,... if she neglects the children,18.3
5100,Guyana,F,Secondary,... if she neglects the children,11.0
5101,Guyana,F,Higher,... if she refuses to have sex with him,0.4
5102,Guyana,F,No education,... if she refuses to have sex with him,3.8
5103,Guyana,F,Primary,... if she refuses to have sex with him,7.2
5104,Guyana,F,Secondary,... if she refuses to have sex with him,4.1
5160,Guyana,M,Higher,... for at least one specific reason,8.6
5161,Guyana,M,No education,... for at least one specific reason,34.0
5162,Guyana,M,Primary,... for at least one specific reason,26.8
5163,Guyana,M,Secondary,... for at least one specific reason,18.0
5164,Guyana,M,Higher,... if she argues with him,2.1
5165,Guyana,M,No education,... if she argues with him,16.4
5166,Guyana,M,Primary,... if she argues with him,13.0
5167,Guyana,M,Secondary,... if she argues with him,6.8
5168,Guyana,M,Higher,... if she goes out without telling him,1.2
5169,Guyana,M,No education,... if she goes out without telling him,8.8
5170,Guyana,M,Primary,... if she goes out without telling him,12.3
5171,Guyana,M,Secondary,... if she goes out without telling him,5.8
5172,Guyana,M,Higher,... if she neglects the children,6.2
5173,Guyana,M,No education,... if she neglects the children,24.8
5174,Guyana,M,Primary,... if she neglects the children,19.0
5175,Guyana,M,Secondary,... if she neglects the children,12.1
5176,Guyana,M,Higher,... if she refuses to have sex with him,2.2
5177,Guyana,M,No education,... if she refuses to have sex with him,4.9
5178,Guyana,M,Primary,... if she refuses to have sex with him,5.6
5179,Guyana,M,Secondary,... if she refuses to have sex with him,3.1
5220,Haiti,F,Higher,... if she burns the food,0.1
5223,Haiti,F,Secondary,... if she burns the food,2.9
5228,Haiti,F,No education,... if she burns the food,4.7
5234,Haiti,F,Primary,... if she burns the food,6.2
5235,Haiti,M,Higher,... if she burns the food,0.2
5242,Haiti,M,Secondary,... if she burns the food,1.6
5244,Haiti,M,No education,... if she burns the food,1.7
5248,Haiti,M,Primary,... if she burns the food,2.6
5265,Haiti,F,Higher,... for at least one specific reason,1.9
5266,Haiti,F,No education,... for at least one specific reason,22.5
5267,Haiti,F,Primary,... for at least one specific reason,22.4
5268,Haiti,F,Secondary,... for at least one specific reason,13.6
5269,Haiti,F,Higher,... if she argues with him,0.1
5270,Haiti,F,No education,... if she argues with him,4.4
5271,Haiti,F,Primary,... if she argues with him,3.7
5272,Haiti,F,Secondary,... if she argues with him,1.6
5273,Haiti,F,Higher,... if she goes out without telling him,0.7
5274,Haiti,F,No education,... if she goes out without telling him,15.6
5275,Haiti,F,Primary,... if she goes out without telling him,16.5
5276,Haiti,F,Secondary,... if she goes out without telling him,8.2
5277,Haiti,F,Higher,... if she neglects the children,1.2
5278,Haiti,F,No education,... if she neglects the children,13.1
5279,Haiti,F,Primary,... if she neglects the children,13.9
5280,Haiti,F,Secondary,... if she neglects the children,8.3
5281,Haiti,F,Higher,... if she refuses to have sex with him,0.2
5282,Haiti,F,No education,... if she refuses to have sex with him,9.8
5283,Haiti,F,Primary,... if she refuses to have sex with him,6.9
5284,Haiti,F,Secondary,... if she refuses to have sex with him,2.8
5340,Haiti,M,Higher,... for at least one specific reason,3.5
5341,Haiti,M,No education,... for at least one specific reason,10.7
5342,Haiti,M,Primary,... for at least one specific reason,15.3
5343,Haiti,M,Secondary,... for at least one specific reason,9.9
5344,Haiti,M,Higher,... if she argues with him,0.2
5345,Haiti,M,No education,... if she argues with him,1.3
5346,Haiti,M,Primary,... if she argues with him,2.9
5347,Haiti,M,Secondary,... if she argues with him,1.2
