,Country,Gender,Demographics Response,Question,Value
11119,Timor-Leste,M,Employed for kind,... if she burns the food,22.8
11120,Timor-Leste,M,Unemployed,... if she burns the food,17.6
11121,Timor-Leste,M,Employed for cash,... if she goes out without telling him,55.0
11122,Timor-Leste,M,Employed for kind,... if she goes out without telling him,37.0
11123,Timor-Leste,M,Unemployed,... if she goes out without telling him,40.9
11124,Timor-Leste,M,Employed for cash,... if she neglects the children,56.35000000000001
11125,Timor-Leste,M,Employed for kind,... if she neglects the children,36.9
11126,Timor-Leste,M,Unemployed,... if she neglects the children,42.3
11127,Timor-Leste,M,Employed for cash,... if she refuses to have sex with him,31.2
11128,Timor-Leste,M,Employed for kind,... if she refuses to have sex with him,24.7
11129,Timor-Leste,M,Unemployed,... if she refuses to have sex with him,26.0
11202,Togo,F,Employed for cash,... for at least one specific reason,29.1
11203,Togo,F,Employed for kind,... for at least one specific reason,33.9
11204,Togo,F,Unemployed,... for at least one specific reason,24.9
11205,Togo,F,Employed for cash,... if she argues with him,20.1
11206,Togo,F,Employed for kind,... if she argues with him,22.2
11207,Togo,F,Unemployed,... if she argues with him,16.6
11208,Togo,F,Employed for cash,... if she burns the food,10.8
11209,Togo,F,Employed for kind,... if she burns the food,16.5
11210,Togo,F,Unemployed,... if she burns the food,9.1
11211,Togo,F,Employed for cash,... if she goes out without telling him,18.4
11212,Togo,F,Employed for kind,... if she goes out without telling him,20.6
11213,Togo,F,Unemployed,... if she goes out without telling him,14.9
11214,Togo,F,Employed for cash,... if she neglects the children,18.8
11215,Togo,F,Employed for kind,... if she neglects the children,24.4
11216,Togo,F,Unemployed,... if she neglects the children,16.0
11217,Togo,F,Employed for cash,... if she refuses to have sex with him,9.6
11218,Togo,F,Employed for kind,... if she refuses to have sex with him,11.9
11219,Togo,F,Unemployed,... if she refuses to have sex with him,8.2
11292,Togo,M,Employed for cash,... for at least one specific reason,16.2
11293,Togo,M,Employed for kind,... for at least one specific reason,29.9
11294,Togo,M,Unemployed,... for at least one specific reason,13.9
11295,Togo,M,Employed for cash,... if she argues with him,8.8
11296,Togo,M,Employed for kind,... if she argues with him,15.8
11297,Togo,M,Unemployed,... if she argues with him,8.8
11298,Togo,M,Employed for cash,... if she burns the food,4.5
11299,Togo,M,Employed for kind,... if she burns the food,11.9
11300,Togo,M,Unemployed,... if she burns the food,4.6
11301,Togo,M,Employed for cash,... if she goes out without telling him,9.4
11302,Togo,M,Employed for kind,... if she goes out without telling him,15.1
11303,Togo,M,Unemployed,... if she goes out without telling him,5.8
11304,Togo,M,Employed for cash,... if she neglects the children,11.1
11305,Togo,M,Employed for kind,... if she neglects the children,19.7
11306,Togo,M,Unemployed,... if she neglects the children,7.4
11307,Togo,M,Employed for cash,... if she refuses to have sex with him,4.3
11308,Togo,M,Employed for kind,... if she refuses to have sex with him,9.3
11309,Togo,M,Unemployed,... if she refuses to have sex with him,3.8
11382,Turkey,F,Employed for cash,... for at least one specific reason,14.9
11383,Turkey,F,Employed for kind,... for at least one specific reason,14.9
11384,Turkey,F,Unemployed,... for at least one specific reason,13.2
11385,Turkey,F,Employed for cash,... if she argues with him,14.9
11386,Turkey,F,Employed for kind,... if she argues with him,14.9
11387,Turkey,F,Unemployed,... if she argues with him,6.2
11388,Turkey,F,Employed for cash,... if she burns the food,14.9
11389,Turkey,F,Employed for kind,... if she burns the food,14.9
11390,Turkey,F,Unemployed,... if she burns the food,1.1
11391,Turkey,F,Employed for cash,... if she goes out without telling him,14.9
11392,Turkey,F,Employed for kind,... if she goes out without telling him,14.9
11393,Turkey,F,Unemployed,... if she goes out without telling him,4.4
11394,Turkey,F,Employed for cash,... if she neglects the children,14.9
11395,Turkey,F,Employed for kind,... if she neglects the children,14.9
11396,Turkey,F,Unemployed,... if she neglects the children,8.8
11397,Turkey,F,Employed for cash,... if she refuses to have sex with him,14.9
11398,Turkey,F,Employed for kind,... if she refuses to have sex with him,14.9
11399,Turkey,F,Unemployed,... if she refuses to have sex with him,2.5
11472,Turkey,M,Employed for cash,... for at least one specific reason,14.9
11473,Turkey,M,Employed for kind,... for at least one specific reason,14.9
11474,Turkey,M,Unemployed,... for at least one specific reason,14.9
11475,Turkey,M,Employed for cash,... if she argues with him,14.9
11476,Turkey,M,Employed for kind,... if she argues with him,14.9
11477,Turkey,M,Unemployed,... if she argues with him,14.9
11478,Turkey,M,Employed for cash,... if she burns the food,14.9
11479,Turkey,M,Employed for kind,... if she burns the food,14.9
11480,Turkey,M,Unemployed,... if she burns the food,14.9
11481,Turkey,M,Employed for cash,... if she goes out without telling him,14.9
11482,Turkey,M,Employed for kind,... if she goes out without telling him,14.9
11483,Turkey,M,Unemployed,... if she goes out without telling him,14.9
11484,Turkey,M,Employed for cash,... if she neglects the children,14.9
11485,Turkey,M,Employed for kind,... if she neglects the children,14.9
11486,Turkey,M,Unemployed,... if she neglects the children,14.9
11487,Turkey,M,Employed for cash,... if she refuses to have sex with him,14.9
11488,Turkey,M,Employed for kind,... if she refuses to have sex with him,14.9
11489,Turkey,M,Unemployed,... if she refuses to have sex with him,14.9
11562,Turkmenistan,F,Employed for cash,... for at least one specific reason,48.9
11563,Turkmenistan,F,Employed for kind,... for at least one specific reason,56.35000000000001
11564,Turkmenistan,F,Unemployed,... for at least one specific reason,54.3
11565,Turkmenistan,F,Employed for cash,... if she argues with him,31.1
11566,Turkmenistan,F,Employed for kind,... if she argues with him,49.1
11567,Turkmenistan,F,Unemployed,... if she argues with him,36.3
11568,Turkmenistan,F,Employed for cash,... if she burns the food,19.3
11569,Turkmenistan,F,Employed for kind,... if she burns the food,48.4
11570,Turkmenistan,F,Unemployed,... if she burns the food,23.9
11571,Turkmenistan,F,Employed for cash,... if she goes out without telling him,37.8
11572,Turkmenistan,F,Employed for kind,... if she goes out without telling him,56.35000000000001
11573,Turkmenistan,F,Unemployed,... if she goes out without telling him,42.5
11574,Turkmenistan,F,Employed for cash,... if she neglects the children,40.6
11575,Turkmenistan,F,Employed for kind,... if she neglects the children,56.35000000000001
11576,Turkmenistan,F,Unemployed,... if she neglects the children,46.4
11577,Turkmenistan,F,Employed for cash,... if she refuses to have sex with him,18.7
11578,Turkmenistan,F,Employed for kind,... if she refuses to have sex with him,43.9
11579,Turkmenistan,F,Unemployed,... if she refuses to have sex with him,23.1
11652,Turkmenistan,M,Employed for cash,... for at least one specific reason,14.9
11653,Turkmenistan,M,Employed for kind,... for at least one specific reason,14.9
11654,Turkmenistan,M,Unemployed,... for at least one specific reason,14.9
11655,Turkmenistan,M,Employed for cash,... if she argues with him,14.9
11656,Turkmenistan,M,Employed for kind,... if she argues with him,14.9
11657,Turkmenistan,M,Unemployed,... if she argues with him,14.9
11658,Turkmenistan,M,Employed for cash,... if she burns the food,14.9
11659,Turkmenistan,M,Employed for kind,... if she burns the food,14.9
11660,Turkmenistan,M,Unemployed,... if she burns the food,14.9
11661,Turkmenistan,M,Employed for cash,... if she goes out without telling him,14.9
11662,Turkmenistan,M,Employed for kind,... if she goes out without telling him,14.9
11663,Turkmenistan,M,Unemployed,... if she goes out without telling him,14.9
11664,Turkmenistan,M,Employed for cash,... if she neglects the children,14.9
11665,Turkmenistan,M,Employed for kind,... if she neglects the children,14.9
11666,Turkmenistan,M,Unemployed,... if she neglects the children,14.9
11667,Turkmenistan,M,Employed for cash,... if she refuses to have sex with him,14.9
11668,Turkmenistan,M,Employed for kind,... if she refuses to have sex with him,14.9
11669,Turkmenistan,M,Unemployed,... if she refuses to have sex with him,14.9
11742,Uganda,F,Employed for cash,... for at least one specific reason,46.2
11743,Uganda,F,Employed for kind,... for at least one specific reason,56.35000000000001
11744,Uganda,F,Unemployed,... for at least one specific reason,46.8
11745,Uganda,F,Employed for cash,... if she argues with him,23.4
11746,Uganda,F,Employed for kind,... if she argues with him,36.0
11747,Uganda,F,Unemployed,... if she argues with him,24.5
11748,Uganda,F,Employed for cash,... if she burns the food,12.0
11749,Uganda,F,Employed for kind,... if she burns the food,18.9
11750,Uganda,F,Unemployed,... if she burns the food,13.3
11751,Uganda,F,Employed for cash,... if she goes out without telling him,27.6
11752,Uganda,F,Employed for kind,... if she goes out without telling him,38.0
11753,Uganda,F,Unemployed,... if she goes out without telling him,29.4
11754,Uganda,F,Employed for cash,... if she neglects the children,36.3
11755,Uganda,F,Employed for kind,... if she neglects the children,47.0
11756,Uganda,F,Unemployed,... if she neglects the children,36.7
11757,Uganda,F,Employed for cash,... if she refuses to have sex with him,16.4
11758,Uganda,F,Employed for kind,... if she refuses to have sex with him,25.5
11759,Uganda,F,Unemployed,... if she refuses to have sex with him,15.8
11832,Uganda,M,Employed for cash,... for at least one specific reason,40.1
11833,Uganda,M,Employed for kind,... for at least one specific reason,39.6
11834,Uganda,M,Unemployed,... for at least one specific reason,49.8
11835,Uganda,M,Employed for cash,... if she argues with him,22.7
11836,Uganda,M,Employed for kind,... if she argues with him,23.2
11837,Uganda,M,Unemployed,... if she argues with him,30.1
11838,Uganda,M,Employed for cash,... if she burns the food,6.9
11839,Uganda,M,Employed for kind,... if she burns the food,7.5
11840,Uganda,M,Unemployed,... if she burns the food,11.0
11841,Uganda,M,Employed for cash,... if she goes out without telling him,22.6
11842,Uganda,M,Employed for kind,... if she goes out without telling him,19.4
11843,Uganda,M,Unemployed,... if she goes out without telling him,29.7
11844,Uganda,M,Employed for cash,... if she neglects the children,28.0
11845,Uganda,M,Employed for kind,... if she neglects the children,27.2
11846,Uganda,M,Unemployed,... if she neglects the children,36.6
11847,Uganda,M,Employed for cash,... if she refuses to have sex with him,11.5
11848,Uganda,M,Employed for kind,... if she refuses to have sex with him,11.3
11849,Uganda,M,Unemployed,... if she refuses to have sex with him,15.4
11922,Ukraine,F,Employed for cash,... for at least one specific reason,3.6
11923,Ukraine,F,Employed for kind,... for at least one specific reason,6.4
11924,Ukraine,F,Unemployed,... for at least one specific reason,3.3
11925,Ukraine,F,Employed for cash,... if she argues with him,0.9
11926,Ukraine,F,Employed for kind,... if she argues with him,3.2
11927,Ukraine,F,Unemployed,... if she argues with him,0.8
11928,Ukraine,F,Employed for cash,... if she burns the food,0.1
11929,Ukraine,F,Employed for kind,... if she burns the food,2.0
11930,Ukraine,F,Unemployed,... if she burns the food,0.2
11931,Ukraine,F,Employed for cash,... if she goes out without telling him,0.4
11932,Ukraine,F,Employed for kind,... if she goes out without telling him,2.0
11933,Ukraine,F,Unemployed,... if she goes out without telling him,0.5
11934,Ukraine,F,Employed for cash,... if she neglects the children,3.2
11935,Ukraine,F,Employed for kind,... if she neglects the children,5.3
11936,Ukraine,F,Unemployed,... if she neglects the children,2.8
11937,Ukraine,F,Employed for cash,... if she refuses to have sex with him,0.4
11938,Ukraine,F,Employed for kind,... if she refuses to have sex with him,2.0
11939,Ukraine,F,Unemployed,... if she refuses to have sex with him,0.7
12012,Ukraine,M,Employed for cash,... for at least one specific reason,11.2
12013,Ukraine,M,Employed for kind,... for at least one specific reason,12.0
12014,Ukraine,M,Unemployed,... for at least one specific reason,10.5
12015,Ukraine,M,Employed for cash,... if she argues with him,5.3
12016,Ukraine,M,Employed for kind,... if she argues with him,3.2
12017,Ukraine,M,Unemployed,... if she argues with him,4.8
12018,Ukraine,M,Employed for cash,... if she burns the food,0.6
12019,Ukraine,M,Employed for kind,... if she burns the food,1.2
12020,Ukraine,M,Unemployed,... if she burns the food,0.9
12021,Ukraine,M,Employed for cash,... if she goes out without telling him,4.3
12022,Ukraine,M,Employed for kind,... if she goes out without telling him,5.3
12023,Ukraine,M,Unemployed,... if she goes out without telling him,3.7
12024,Ukraine,M,Employed for cash,... if she neglects the children,9.2
12025,Ukraine,M,Employed for kind,... if she neglects the children,9.9
12026,Ukraine,M,Unemployed,... if she neglects the children,8.0
12027,Ukraine,M,Employed for cash,... if she refuses to have sex with him,1.8
12028,Ukraine,M,Employed for kind,... if she refuses to have sex with him,1.2
12029,Ukraine,M,Unemployed,... if she refuses to have sex with him,2.2
12102,Yemen,F,Employed for cash,... for at least one specific reason,39.4
12103,Yemen,F,Employed for kind,... for at least one specific reason,56.35000000000001
12104,Yemen,F,Unemployed,... for at least one specific reason,48.7
12105,Yemen,F,Employed for cash,... if she argues with him,13.8
12106,Yemen,F,Employed for kind,... if she argues with him,25.1
12107,Yemen,F,Unemployed,... if she argues with him,19.9
12108,Yemen,F,Employed for cash,... if she burns the food,5.9
12109,Yemen,F,Employed for kind,... if she burns the food,15.2
12110,Yemen,F,Unemployed,... if she burns the food,9.6
12111,Yemen,F,Employed for cash,... if she goes out without telling him,25.9
12112,Yemen,F,Employed for kind,... if she goes out without telling him,47.8
12113,Yemen,F,Unemployed,... if she goes out without telling him,35.5
12114,Yemen,F,Employed for cash,... if she neglects the children,22.0
12115,Yemen,F,Employed for kind,... if she neglects the children,42.4
12116,Yemen,F,Unemployed,... if she neglects the children,29.9
12117,Yemen,F,Employed for cash,... if she refuses to have sex with him,25.9
12118,Yemen,F,Employed for kind,... if she refuses to have sex with him,47.3
12119,Yemen,F,Unemployed,... if she refuses to have sex with him,32.2
12192,Yemen,M,Employed for cash,... for at least one specific reason,14.9
12193,Yemen,M,Employed for kind,... for at least one specific reason,14.9
12194,Yemen,M,Unemployed,... for at least one specific reason,14.9
12195,Yemen,M,Employed for cash,... if she argues with him,14.9
12196,Yemen,M,Employed for kind,... if she argues with him,14.9
12197,Yemen,M,Unemployed,... if she argues with him,14.9
12198,Yemen,M,Employed for cash,... if she burns the food,14.9
12199,Yemen,M,Employed for kind,... if she burns the food,14.9
12200,Yemen,M,Unemployed,... if she burns the food,14.9
12201,Yemen,M,Employed for cash,... if she goes out without telling him,14.9
12202,Yemen,M,Employed for kind,... if she goes out without telling him,14.9
12203,Yemen,M,Unemployed,... if she goes out without telling him,14.9
12204,Yemen,M,Employed for cash,... if she neglects the children,14.9
12205,Yemen,M,Employed for kind,... if she neglects the children,14.9
12206,Yemen,M,Unemployed,... if she neglects the children,14.9
12207,Yemen,M,Employed for cash,... if she refuses to have sex with him,14.9
12208,Yemen,M,Employed for kind,... if she refuses to have sex with him,14.9
12209,Yemen,M,Unemployed,... if she refuses to have sex with him,14.9
12282,Zambia,F,Employed for cash,... for at least one specific reason,45.9
12283,Zambia,F,Employed for kind,... for at least one specific reason,56.35000000000001
12284,Zambia,F,Unemployed,... for at least one specific reason,41.0
12285,Zambia,F,Employed for cash,... if she argues with him,33.4
12286,Zambia,F,Employed for kind,... if she argues with him,47.0
12287,Zambia,F,Unemployed,... if she argues with him,28.3
12288,Zambia,F,Employed for cash,... if she burns the food,22.4
12289,Zambia,F,Employed for kind,... if she burns the food,36.4
12290,Zambia,F,Unemployed,... if she burns the food,19.3
12291,Zambia,F,Employed for cash,... if she goes out without telling him,29.4
12292,Zambia,F,Employed for kind,... if she goes out without telling him,40.2
12293,Zambia,F,Unemployed,... if she goes out without telling him,26.0
12294,Zambia,F,Employed for cash,... if she neglects the children,33.1
12295,Zambia,F,Employed for kind,... if she neglects the children,45.7
12296,Zambia,F,Unemployed,... if she neglects the children,28.1
12297,Zambia,F,Employed for cash,... if she refuses to have sex with him,28.7
12298,Zambia,F,Employed for kind,... if she refuses to have sex with him,45.5
12299,Zambia,F,Unemployed,... if she refuses to have sex with him,22.5
12372,Zambia,M,Employed for cash,... for at least one specific reason,29.7
12373,Zambia,M,Employed for kind,... for at least one specific reason,40.1
12374,Zambia,M,Unemployed,... for at least one specific reason,30.1
12375,Zambia,M,Employed for cash,... if she argues with him,19.0
12376,Zambia,M,Employed for kind,... if she argues with him,25.0
12377,Zambia,M,Unemployed,... if she argues with him,18.3
12378,Zambia,M,Employed for cash,... if she burns the food,6.7
12379,Zambia,M,Employed for kind,... if she burns the food,9.6
12380,Zambia,M,Unemployed,... if she burns the food,7.6
12381,Zambia,M,Employed for cash,... if she goes out without telling him,14.9
12382,Zambia,M,Employed for kind,... if she goes out without telling him,20.9
12383,Zambia,M,Unemployed,... if she goes out without telling him,15.0
12384,Zambia,M,Employed for cash,... if she neglects the children,18.2
12385,Zambia,M,Employed for kind,... if she neglects the children,24.6
12386,Zambia,M,Unemployed,... if she neglects the children,19.8
12387,Zambia,M,Employed for cash,... if she refuses to have sex with him,10.0
12388,Zambia,M,Employed for kind,... if she refuses to have sex with him,12.2
12389,Zambia,M,Unemployed,... if she refuses to have sex with him,10.9
12462,Zimbabwe,F,Employed for cash,... for at least one specific reason,34.5
12463,Zimbabwe,F,Employed for kind,... for at least one specific reason,39.0
12464,Zimbabwe,F,Unemployed,... for at least one specific reason,42.8
12465,Zimbabwe,F,Employed for cash,... if she argues with him,14.7
12466,Zimbabwe,F,Employed for kind,... if she argues with him,18.1
12467,Zimbabwe,F,Unemployed,... if she argues with him,18.6
12468,Zimbabwe,F,Employed for cash,... if she burns the food,6.2
12469,Zimbabwe,F,Employed for kind,... if she burns the food,8.9
12470,Zimbabwe,F,Unemployed,... if she burns the food,9.9
12471,Zimbabwe,F,Employed for cash,... if she goes out without telling him,20.1
12472,Zimbabwe,F,Employed for kind,... if she goes out without telling him,24.3
12473,Zimbabwe,F,Unemployed,... if she goes out without telling him,25.4
12474,Zimbabwe,F,Employed for cash,... if she neglects the children,18.8
12475,Zimbabwe,F,Employed for kind,... if she neglects the children,24.8
12476,Zimbabwe,F,Unemployed,... if she neglects the children,23.6
12477,Zimbabwe,F,Employed for cash,... if she refuses to have sex with him,13.2
12478,Zimbabwe,F,Employed for kind,... if she refuses to have sex with him,17.2
12479,Zimbabwe,F,Unemployed,... if she refuses to have sex with him,15.6
12552,Zimbabwe,M,Employed for cash,... for at least one specific reason,29.0
12553,Zimbabwe,M,Employed for kind,... for at least one specific reason,40.3
12554,Zimbabwe,M,Unemployed,... for at least one specific reason,38.5
12555,Zimbabwe,M,Employed for cash,... if she argues with him,12.6
12556,Zimbabwe,M,Employed for kind,... if she argues with him,17.5
12557,Zimbabwe,M,Unemployed,... if she argues with him,15.5
12558,Zimbabwe,M,Employed for cash,... if she burns the food,4.3
12559,Zimbabwe,M,Employed for kind,... if she burns the food,8.2
12560,Zimbabwe,M,Unemployed,... if she burns the food,8.6
12561,Zimbabwe,M,Employed for cash,... if she goes out without telling him,16.5
12562,Zimbabwe,M,Employed for kind,... if she goes out without telling him,23.4
12563,Zimbabwe,M,Unemployed,... if she goes out without telling him,18.3
12564,Zimbabwe,M,Employed for cash,... if she neglects the children,16.1
12565,Zimbabwe,M,Employed for kind,... if she neglects the children,21.7
12566,Zimbabwe,M,Unemployed,... if she neglects the children,22.0
12567,Zimbabwe,M,Employed for cash,... if she refuses to have sex with him,5.2
12568,Zimbabwe,M,Employed for kind,... if she refuses to have sex with him,7.5
12569,Zimbabwe,M,Unemployed,... if she refuses to have sex with him,7.0
